Energy (eV),ε₁ (Real dielectric),ε₂ (Imag dielectric),n (Refractive index),κ (Extinction coeff),α (Absorption cm^-1)
0.0063393890825991185,4.496832314002445,1.1854892351758097e-06,2.1205735813695603,2.7957056521316944e-07,2.510225261150326e-11
0.007629398988641163,4.496188209412391,2.222007967728811e-07,2.1204217055605694,5.1619136559035694e-08,5.5779537226950594e-12
0.009242535885820687,4.49538300064999,1.3301836497264603e-07,2.1202318271005156,2.9802322387695312e-08,3.901351651005901e-12
0.010328872933569168,4.494840894142775,2.488395835978149e-06,2.1201039819176604,5.866593028613784e-07,8.582478817100544e-11
0.010570555301183003,4.494720305246396,2.121925396520977e-06,2.12007554234434,5.004660971089203e-07,7.492837410706708e-11
0.01090207511461716,4.4945549008879055,3.478009264590094e-07,2.1200365329135042,8.161702118890973e-08,1.2602704510682455e-11
0.0113444986837177,4.494334180676718,2.2236206619748664e-06,2.1199844765179283,5.2430069702146e-07,8.42441179999863e-11
0.012449387563199252,4.493783049153283,2.296862866043329e-05,2.1198544877379275,5.417509740626295e-06,9.552598657506765e-10
0.012728115304895635,4.493644035724494,0.00017304109390904455,2.1198216994337895,4.081501223255367e-05,7.357967675512819e-09
0.014263627319440064,4.492878349227222,0.00018824246373730743,2.1196410901846017,4.440432525470477e-05,8.970757189150089e-09
0.016060138269157066,4.491982813470697,0.00044084497661303715,2.119429834716609,0.00010400084166345942,2.3657016763870435e-08
0.017248719908066992,4.491390498871597,0.0001037019899929487,2.1192900932789245,2.4466209258351955e-05,5.977194656582686e-09
0.01734802182731471,4.491341019391314,9.89737007088589e-05,2.119278419636404,2.3350799499830074e-05,5.737537781256304e-09
0.01817993703992783,4.490926536974925,1.0209557030812755e-05,2.119180628681927,2.408831587284781e-06,6.202584020854064e-10
0.02105689747397572,4.489493689820714,0.0002190102049445671,2.1188425360303906,5.1681566564935106e-05,1.5413593302107877e-08
0.022642042096911192,4.488704573406437,0.00013340237404730983,2.11865631342075,3.14827789751733e-05,1.0096305833057204e-08
0.025230360311792464,4.487416594929254,8.121298728728661e-05,2.118352330302186,1.9168906117629907e-05,6.850063961485971e-09
0.025386825717922355,4.487338757217603,5.9497424182536227e-05,2.1183339579525278,1.4043441235593697e-05,5.049586155722239e-09
0.0260360828007646,4.487015793725579,1.544970790012939e-05,2.1182577259953232,3.646798536714062e-06,1.344811020839958e-09
0.027830427750340336,4.4861234410082185,0.00042888696455749763,2.118047084287538,0.00010124585173257623,3.9909010798519155e-08
0.02872789570921968,4.485677237828697,0.00010025902655323599,2.117941745749613,2.3668973669821287e-05,9.630682947801168e-09
0.02985503017366089,4.485116962485188,0.04771215185791168,2.1178394292236,0.011264345917717966,4.7631837630834125e-06
0.02996482962196035,4.485062390190103,0.03457480014907423,2.1178123199263577,0.008162857450547442,3.4643987138983743e-06
0.030287978291140355,4.484901786459203,0.016272363489878403,2.117762155313526,0.003841877013638632,1.6481152846761452e-06
0.033745680254224364,4.483183970540187,0.002156960467630722,2.117353118868154,0.0005093530333951374,2.4345064399433005e-07
0.03509199373554436,4.48251543173928,0.0019971787178334355,2.1171952328964236,0.00047165671995962944,2.344271529725263e-07
0.0368919445541164,4.4816219114414935,0.00010995178920921524,2.116984154904302,2.5968966339462903e-05,1.3569381550367626e-08
0.04040192453757916,4.479880434120926,0.0006621978515267981,2.116572809659942,0.0001564316265585747,8.951595676125647e-08
0.041377705896185925,4.4793965171223435,0.0011637146378065243,2.1164585024761275,0.00027492025834951664,1.6111908817272326e-07
